run_id,scenario,step_index,agent_id,question,subgoal,action,tool_name,tool_args,observation,response,evidence,progress,prompt_tokens,completion_tokens,latency_ms,cost_usd,ground_truth_labels,anomaly_onset_step
healthy_code-022,healthy_code_repair,3,research-agent,Complete the task efficiently and correctly,Repair code until all tests pass,Modify implementation based on test failures; 2 remain,run_tests,"{'suite': 'unit', 'iteration': 3}",Test run completed: 2 failures remain,Progress made; 2 tests still fail.,,0.75,281,111,1028.108545491427,0.0010875,[],
healthy_code-022,healthy_code_repair,4,research-agent,Complete the task efficiently and correctly,Repair code until all tests pass,Modify implementation based on test failures; 1 remain,run_tests,"{'suite': 'unit', 'iteration': 4}",Test run completed: 1 failures remain,Progress made; 1 tests still fail.,,0.875,477,68,1204.4694887993169,0.0011235,[],
healthy_code-022,healthy_code_repair,5,research-agent,Complete the task efficiently and correctly,Repair code until all tests pass,Modify implementation based on test failures; 0 remain,run_tests,"{'suite': 'unit', 'iteration': 5}",Test run completed: 0 failures remain,Progress made; 0 tests still fail.,,1.0,386,93,1333.5731570375024,0.001137,[],
semantic-022,semantic_plan_loop,0,research-agent,Complete the task efficiently and correctly,Design a three-stage customer onboarding journey,"Create a welcome email, guide the user through a product tour, then send a survey",planner,{'plan_version': 0},Critic rejected the plan without actionable feedback,I will generate another onboarding plan.,,0.15,276,112,764.4181590093417,0.0010860000000000002,['semantic_repeat'],1.0
semantic-022,semantic_plan_loop,1,research-agent,Complete the task efficiently and correctly,Design a three-stage customer onboarding journey,"Start with an introductory message, provide an in-app walkthrough, and request feedback afterward",planner,{'plan_version': 1},Critic rejected the plan without actionable feedback,I will generate another onboarding plan.,,0.15,304,111,1324.7201374499548,0.0011220000000000002,['semantic_repeat'],1.0
semantic-022,semantic_plan_loop,2,research-agent,Complete the task efficiently and correctly,Design a three-stage customer onboarding journey,"Greet the customer, demonstrate the main product features, and collect opinions in a questionnaire",planner,{'plan_version': 2},Critic rejected the plan without actionable feedback,I will generate another onboarding plan.,,0.15,320,85,715.1866958584899,0.00099,['semantic_repeat'],1.0
semantic-022,semantic_plan_loop,3,research-agent,Complete the task efficiently and correctly,Design a three-stage customer onboarding journey,"Send an onboarding note, show a guided feature demonstration, and finish with a feedback form",planner,{'plan_version': 3},Critic rejected the plan without actionable feedback,I will generate another onboarding plan.,,0.15,439,133,1108.4766867622388,0.0014565,['semantic_repeat'],1.0
semantic-022,semantic_plan_loop,4,research-agent,Complete the task efficiently and correctly,Design a three-stage customer onboarding journey,"Introduce the service by email, lead a product walkthrough, and ask the new user for feedback",planner,{'plan_version': 4},Critic rejected the plan without actionable feedback,I will generate another onboarding plan.,,0.15,344,133,649.4885183119018,0.001314,['semantic_repeat'],1.0
semantic-022,semantic_plan_loop,5,research-agent,Complete the task efficiently and correctly,Design a three-stage customer onboarding journey,"Welcome the account owner, explain the product interactively, and follow up with a satisfaction survey",planner,{'plan_version': 5},Critic rejected the plan without actionable feedback,I will generate another onboarding plan.,,0.15,365,81,1269.0596588343587,0.0010335000000000001,['semantic_repeat'],1.0
exact-022,exact_loop,0,research-agent,Complete the task efficiently and correctly,Retrieve ACME's annual report,Search the document repository for the annual report,search_docs,{'query': 'ACME annual report 2025'},Returned annual_report_2025.pdf,I found the same annual report and will search again.,,0.2,439,123,781.4090674748841,0.0013965000000000002,['repeated_action'],1.0
exact-022,exact_loop,1,research-agent,Complete the task efficiently and correctly,Retrieve ACME's annual report,Search the document repository for the annual report,search_docs,{'query': 'ACME annual report 2025'},Returned annual_report_2025.pdf,I found the same annual report and will search again.,,0.2,346,96,1430.4701454547792,0.001095,['repeated_action'],1.0
exact-022,exact_loop,2,research-agent,Complete the task efficiently and correctly,Retrieve ACME's annual report,Search the document repository for the annual report,search_docs,{'query': 'ACME annual report 2025'},Returned annual_report_2025.pdf,I found the same annual report and will search again.,,0.2,409,92,1052.644089226641,0.0011654999999999999,['repeated_action'],1.0
exact-022,exact_loop,3,research-agent,Complete the task efficiently and correctly,Retrieve ACME's annual report,Search the document repository for the annual report,search_docs,{'query': 'ACME annual report 2025'},Returned annual_report_2025.pdf,I found the same annual report and will search again.,,0.2,308,72,1415.3779553442264,0.000894,['repeated_action'],1.0
exact-022,exact_loop,4,research-agent,Complete the task efficiently and correctly,Retrieve ACME's annual report,Search the document repository for the annual report,search_docs,{'query': 'ACME annual report 2025'},Returned annual_report_2025.pdf,I found the same annual report and will search again.,,0.2,470,62,1443.0121898495472,0.001077,['repeated_action'],1.0
exact-022,exact_loop,5,research-agent,Complete the task efficiently and correctly,Retrieve ACME's annual report,Search the document repository for the annual report,search_docs,{'query': 'ACME annual report 2025'},Returned annual_report_2025.pdf,I found the same annual report and will search again.,,0.2,324,71,752.19983500247,0.000912,['repeated_action'],1.0
near-022,near_duplicate_loop,0,research-agent,Complete the task efficiently and correctly,Find ACME Q4 earnings news,Search news using query: ACME Q4 earnings,news_search,{'query': 'ACME Q4 earnings'},The same two earnings articles were returned,The query returned the same earnings coverage.,,0.25,424,86,1228.170436356267,0.001152,['redundant_search_loop'],1.0
near-022,near_duplicate_loop,1,research-agent,Complete the task efficiently and correctly,Find ACME Q4 earnings news,Search news using query: ACME fourth quarter earnings,news_search,{'query': 'ACME fourth quarter earnings'},The same two earnings articles were returned,The query returned the same earnings coverage.,,0.25,461,117,652.2196187600921,0.0013935000000000002,['redundant_search_loop'],1.0
near-022,near_duplicate_loop,2,research-agent,Complete the task efficiently and correctly,Find ACME Q4 earnings news,Search news using query: ACME Q4 financial results,news_search,{'query': 'ACME Q4 financial results'},The same two earnings articles were returned,The query returned the same earnings coverage.,,0.25,397,135,905.229333109485,0.0014055,['redundant_search_loop'],1.0
near-022,near_duplicate_loop,3,research-agent,Complete the task efficiently and correctly,Find ACME Q4 earnings news,Search news using query: latest ACME fourth-quarter earnings,news_search,{'query': 'latest ACME fourth-quarter earnings'},The same two earnings articles were returned,The query returned the same earnings coverage.,,0.25,491,64,1109.2738199157768,0.0011205,['redundant_search_loop'],1.0
near-022,near_duplicate_loop,4,research-agent,Complete the task efficiently and correctly,Find ACME Q4 earnings news,Search news using query: ACME earnings report for Q4,news_search,{'query': 'ACME earnings report for Q4'},The same two earnings articles were returned,The query returned the same earnings coverage.,,0.25,307,106,999.5205290415602,0.0010965,['redundant_search_loop'],1.0
near-022,near_duplicate_loop,5,research-agent,Complete the task efficiently and correctly,Find ACME Q4 earnings news,Search news using query: Q4 results released by ACME,news_search,{'query': 'Q4 results released by ACME'},The same two earnings articles were returned,The query returned the same earnings coverage.,,0.25,402,102,942.8669536392114,0.001215,['redundant_search_loop'],1.0
healthy_polling-022,healthy_async_polling,0,research-agent,Complete the task efficiently and correctly,Wait for a legitimate asynchronous job to finish,Poll the asynchronous export job with backoff,job_status,"{'job_id': 'J-100', 'poll': 0}",Job status: queued,The export job is queued.,,0.0,509,96,1061.2186565421518,0.0013395,[],
healthy_polling-022,healthy_async_polling,1,research-agent,Complete the task efficiently and correctly,Wait for a legitimate asynchronous job to finish,Poll the asynchronous export job with backoff,job_status,"{'job_id': 'J-100', 'poll': 1}",Job status: running 20%,The export job is running 20%.,,0.25,307,113,1110.401707348628,0.0011385,[],
healthy_polling-022,healthy_async_polling,2,research-agent,Complete the task efficiently and correctly,Wait for a legitimate asynchronous job to finish,Poll the asynchronous export job with backoff,job_status,"{'job_id': 'J-100', 'poll': 2}",Job status: running 55%,The export job is running 55%.,,0.5,443,63,1259.9804717824961,0.0010425,[],
healthy_polling-022,healthy_async_polling,3,research-agent,Complete the task efficiently and correctly,Wait for a legitimate asynchronous job to finish,Poll the asynchronous export job with backoff,job_status,"{'job_id': 'J-100', 'poll': 3}",Job status: running 90%,The export job is running 90%.,,0.75,463,82,1420.3595794705159,0.0011865,[],
healthy_polling-022,healthy_async_polling,4,research-agent,Complete the task efficiently and correctly,Wait for a legitimate asynchronous job to finish,Poll the asynchronous export job with backoff,job_status,"{'job_id': 'J-100', 'poll': 4}",Job status: completed,The export job is completed.,,1.0,368,118,769.739259632413,0.0012599999999999998,[],
error-022,repeated_error_loop,0,research-agent,Complete the task efficiently and correctly,Retrieve a video transcript,Fetch the transcript directly,fetch_transcript,"{'video_id': 'V-42', 'attempt': 0}",HTTP 500: transcript service unavailable,Error: transcript service unavailable (HTTP 500).,,0.1,405,98,1028.9987979641428,0.0011955,['repeated_error_response'],1.0
error-022,repeated_error_loop,1,research-agent,Complete the task efficiently and correctly,Retrieve a video transcript,Retry the transcript endpoint with a longer timeout,fetch_transcript,"{'video_id': 'V-42', 'attempt': 1}",HTTP 500: transcript service unavailable,Error: transcript service unavailable (HTTP 500).,,0.1,326,127,1312.7529959482272,0.001251,['repeated_error_response'],1.0
error-022,repeated_error_loop,2,research-agent,Complete the task efficiently and correctly,Retrieve a video transcript,Request transcript metadata first,metadata_api,"{'video_id': 'V-42', 'attempt': 2}",HTTP 500: transcript service unavailable,Error: transcript service unavailable (HTTP 500).,,0.1,435,61,562.7269208625294,0.0010184999999999999,['repeated_error_response'],1.0
error-022,repeated_error_loop,3,research-agent,Complete the task efficiently and correctly,Retrieve a video transcript,Use the archived transcript endpoint,archive_api,"{'video_id': 'V-42', 'attempt': 3}",HTTP 500: transcript service unavailable,Error: transcript service unavailable (HTTP 500).,,0.1,495,57,635.5405766842706,0.0010845,['repeated_error_response'],1.0
error-022,repeated_error_loop,4,research-agent,Complete the task efficiently and correctly,Retrieve a video transcript,Ask the transcript proxy service,proxy_api,"{'video_id': 'V-42', 'attempt': 4}",HTTP 500: transcript service unavailable,Error: transcript service unavailable (HTTP 500).,,0.1,340,111,944.561866452013,0.001176,['repeated_error_response'],1.0
error-022,repeated_error_loop,5,research-agent,Complete the task efficiently and correctly,Retrieve a video transcript,Retry through the backup route,backup_api,"{'video_id': 'V-42', 'attempt': 5}",HTTP 500: transcript service unavailable,Error: transcript service unavailable (HTTP 500).,,0.1,479,80,1445.9954839228872,0.0011985000000000001,['repeated_error_response'],1.0
hallucination-023,hallucination,0,research-agent,What is the capital of France?,Answer using retrieved evidence,Retrieve evidence for the capital of France,knowledge_lookup,{'country': 'France'},Evidence: The capital of France is Paris.,I found a reference answer.,The capital of France is Paris.,0.6,444,87,596.6510935560964,0.001188,[],
hallucination-023,hallucination,1,research-agent,What is the capital of France?,Answer using retrieved evidence,Synthesize the factual answer,answer_generator,{'use_evidence': True},Evidence remains: The capital of France is Paris.,The capital of France is Berlin.,The capital of France is Paris.,0.6,344,61,888.597657246977,0.000882,['hallucination'],1.0
hallucination-023,hallucination,2,research-agent,What is the capital of France?,Answer using retrieved evidence,Return the final answer,finalizer,{},No additional evidence was collected,Berlin is the capital of France.,The capital of France is Paris.,0.6,416,84,919.1847749024723,0.001128,['hallucination'],1.0
exact-023,exact_loop,0,research-agent,Complete the task efficiently and correctly,Retrieve ACME's annual report,Search the document repository for the annual report,search_docs,{'query': 'ACME annual report 2025'},Returned annual_report_2025.pdf,I found the same annual report and will search again.,,0.2,306,67,521.0102624333031,0.000861,['repeated_action'],1.0
exact-023,exact_loop,1,research-agent,Complete the task efficiently and correctly,Retrieve ACME's annual report,Search the document repository for the annual report,search_docs,{'query': 'ACME annual report 2025'},Returned annual_report_2025.pdf,I found the same annual report and will search again.,,0.2,504,64,643.4108065971875,0.00114,['repeated_action'],1.0
exact-023,exact_loop,2,research-agent,Complete the task efficiently and correctly,Retrieve ACME's annual report,Search the document repository for the annual report,search_docs,{'query': 'ACME annual report 2025'},Returned annual_report_2025.pdf,I found the same annual report and will search again.,,0.2,375,121,1152.3839343630684,0.0012885000000000001,['repeated_action'],1.0
exact-023,exact_loop,3,research-agent,Complete the task efficiently and correctly,Retrieve ACME's annual report,Search the document repository for the annual report,search_docs,{'query': 'ACME annual report 2025'},Returned annual_report_2025.pdf,I found the same annual report and will search again.,,0.2,264,56,1166.9053097778851,0.000732,['repeated_action'],1.0
exact-023,exact_loop,4,research-agent,Complete the task efficiently and correctly,Retrieve ACME's annual report,Search the document repository for the annual report,search_docs,{'query': 'ACME annual report 2025'},Returned annual_report_2025.pdf,I found the same annual report and will search again.,,0.2,321,109,1165.448831043563,0.0011355,['repeated_action'],1.0
exact-023,exact_loop,5,research-agent,Complete the task efficiently and correctly,Retrieve ACME's annual report,Search the document repository for the annual report,search_docs,{'query': 'ACME annual report 2025'},Returned annual_report_2025.pdf,I found the same annual report and will search again.,,0.2,504,64,732.9205867369102,0.00114,['repeated_action'],1.0
error-023,repeated_error_loop,0,research-agent,Complete the task efficiently and correctly,Retrieve a video transcript,Fetch the transcript directly,fetch_transcript,"{'video_id': 'V-42', 'attempt': 0}",HTTP 500: transcript service unavailable,Error: transcript service unavailable (HTTP 500).,,0.1,305,68,615.9774258838361,0.0008655,['repeated_error_response'],1.0
error-023,repeated_error_loop,1,research-agent,Complete the task efficiently and correctly,Retrieve a video transcript,Retry the transcript endpoint with a longer timeout,fetch_transcript,"{'video_id': 'V-42', 'attempt': 1}",HTTP 500: transcript service unavailable,Error: transcript service unavailable (HTTP 500).,,0.1,448,93,647.5302441114975,0.0012300000000000002,['repeated_error_response'],1.0
error-023,repeated_error_loop,2,research-agent,Complete the task efficiently and correctly,Retrieve a video transcript,Request transcript metadata first,metadata_api,"{'video_id': 'V-42', 'attempt': 2}",HTTP 500: transcript service unavailable,Error: transcript service unavailable (HTTP 500).,,0.1,328,73,583.6227949959984,0.00093,['repeated_error_response'],1.0
error-023,repeated_error_loop,3,research-agent,Complete the task efficiently and correctly,Retrieve a video transcript,Use the archived transcript endpoint,archive_api,"{'video_id': 'V-42', 'attempt': 3}",HTTP 500: transcript service unavailable,Error: transcript service unavailable (HTTP 500).,,0.1,264,133,1124.5187982367604,0.001194,['repeated_error_response'],1.0
error-023,repeated_error_loop,4,research-agent,Complete the task efficiently and correctly,Retrieve a video transcript,Ask the transcript proxy service,proxy_api,"{'video_id': 'V-42', 'attempt': 4}",HTTP 500: transcript service unavailable,Error: transcript service unavailable (HTTP 500).,,0.1,485,99,1191.8617845188198,0.0013215000000000002,['repeated_error_response'],1.0
error-023,repeated_error_loop,5,research-agent,Complete the task efficiently and correctly,Retrieve a video transcript,Retry through the backup route,backup_api,"{'video_id': 'V-42', 'attempt': 5}",HTTP 500: transcript service unavailable,Error: transcript service unavailable (HTTP 500).,,0.1,337,107,1092.9506917186568,0.0011475,['repeated_error_response'],1.0
healthy_polling-023,healthy_async_polling,0,research-agent,Complete the task efficiently and correctly,Wait for a legitimate asynchronous job to finish,Poll the asynchronous export job with backoff,job_status,"{'job_id': 'J-100', 'poll': 0}",Job status: queued,The export job is queued.,,0.0,486,82,600.6198711233693,0.001221,[],
healthy_polling-023,healthy_async_polling,1,research-agent,Complete the task efficiently and correctly,Wait for a legitimate asynchronous job to finish,Poll the asynchronous export job with backoff,job_status,"{'job_id': 'J-100', 'poll': 1}",Job status: running 20%,The export job is running 20%.,,0.25,311,72,1219.7744512895956,0.0008985,[],
healthy_polling-023,healthy_async_polling,2,research-agent,Complete the task efficiently and correctly,Wait for a legitimate asynchronous job to finish,Poll the asynchronous export job with backoff,job_status,"{'job_id': 'J-100', 'poll': 2}",Job status: running 55%,The export job is running 55%.,,0.5,456,99,1415.8213008145358,0.001278,[],
healthy_polling-023,healthy_async_polling,3,research-agent,Complete the task efficiently and correctly,Wait for a legitimate asynchronous job to finish,Poll the asynchronous export job with backoff,job_status,"{'job_id': 'J-100', 'poll': 3}",Job status: running 90%,The export job is running 90%.,,0.75,421,72,750.4413287161284,0.0010635,[],
healthy_polling-023,healthy_async_polling,4,research-agent,Complete the task efficiently and correctly,Wait for a legitimate asynchronous job to finish,Poll the asynchronous export job with backoff,job_status,"{'job_id': 'J-100', 'poll': 4}",Job status: completed,The export job is completed.,,1.0,303,86,1034.658867559799,0.0009705,[],
semantic-023,semantic_plan_loop,0,research-agent,Complete the task efficiently and correctly,Design a three-stage customer onboarding journey,"Create a welcome email, guide the user through a product tour, then send a survey",planner,{'plan_version': 0},Critic rejected the plan without actionable feedback,I will generate another onboarding plan.,,0.15,405,58,1308.5396571291617,0.0009555,['semantic_repeat'],1.0
semantic-023,semantic_plan_loop,1,research-agent,Complete the task efficiently and correctly,Design a three-stage customer onboarding journey,"Start with an introductory message, provide an in-app walkthrough, and request feedback afterward",planner,{'plan_version': 1},Critic rejected the plan without actionable feedback,I will generate another onboarding plan.,,0.15,414,81,1001.5066888514309,0.001107,['semantic_repeat'],1.0
semantic-023,semantic_plan_loop,2,research-agent,Complete the task efficiently and correctly,Design a three-stage customer onboarding journey,"Greet the customer, demonstrate the main product features, and collect opinions in a questionnaire",planner,{'plan_version': 2},Critic rejected the plan without actionable feedback,I will generate another onboarding plan.,,0.15,520,79,1215.494586112562,0.001254,['semantic_repeat'],1.0
semantic-023,semantic_plan_loop,3,research-agent,Complete the task efficiently and correctly,Design a three-stage customer onboarding journey,"Send an onboarding note, show a guided feature demonstration, and finish with a feedback form",planner,{'plan_version': 3},Critic rejected the plan without actionable feedback,I will generate another onboarding plan.,,0.15,411,61,1248.9354876060684,0.0009824999999999999,['semantic_repeat'],1.0
semantic-023,semantic_plan_loop,4,research-agent,Complete the task efficiently and correctly,Design a three-stage customer onboarding journey,"Introduce the service by email, lead a product walkthrough, and ask the new user for feedback",planner,{'plan_version': 4},Critic rejected the plan without actionable feedback,I will generate another onboarding plan.,,0.15,382,118,878.873584530142,0.001281,['semantic_repeat'],1.0
semantic-023,semantic_plan_loop,5,research-agent,Complete the task efficiently and correctly,Design a three-stage customer onboarding journey,"Welcome the account owner, explain the product interactively, and follow up with a satisfaction survey",planner,{'plan_version': 5},Critic rejected the plan without actionable feedback,I will generate another onboarding plan.,,0.15,383,118,1113.4165667917928,0.0012825,['semantic_repeat'],1.0
healthy_code-023,healthy_code_repair,0,research-agent,Complete the task efficiently and correctly,Repair code until all tests pass,Modify implementation based on test failures; 8 remain,run_tests,"{'suite': 'unit', 'iteration': 0}",Test run completed: 8 failures remain,Progress made; 8 tests still fail.,,0.0,296,122,1346.5138111208241,0.001176,[],
healthy_code-023,healthy_code_repair,1,research-agent,Complete the task efficiently and correctly,Repair code until all tests pass,Modify implementation based on test failures; 6 remain,run_tests,"{'suite': 'unit', 'iteration': 1}",Test run completed: 6 failures remain,Progress made; 6 tests still fail.,,0.25,266,101,1388.5496935570209,0.001005,[],
healthy_code-023,healthy_code_repair,2,research-agent,Complete the task efficiently and correctly,Repair code until all tests pass,Modify implementation based on test failures; 4 remain,run_tests,"{'suite': 'unit', 'iteration': 2}",Test run completed: 4 failures remain,Progress made; 4 tests still fail.,,0.5,327,104,1320.5570236611752,0.0011145,[],
healthy_code-023,healthy_code_repair,3,research-agent,Complete the task efficiently and correctly,Repair code until all tests pass,Modify implementation based on test failures; 2 remain,run_tests,"{'suite': 'unit', 'iteration': 3}",Test run completed: 2 failures remain,Progress made; 2 tests still fail.,,0.75,475,101,1028.1112856800564,0.0013185,[],
healthy_code-023,healthy_code_repair,4,research-agent,Complete the task efficiently and correctly,Repair code until all tests pass,Modify implementation based on test failures; 1 remain,run_tests,"{'suite': 'unit', 'iteration': 4}",Test run completed: 1 failures remain,Progress made; 1 tests still fail.,,0.875,348,115,1407.6412750650243,0.001212,[],
healthy_code-023,healthy_code_repair,5,research-agent,Complete the task efficiently and correctly,Repair code until all tests pass,Modify implementation based on test failures; 0 remain,run_tests,"{'suite': 'unit', 'iteration': 5}",Test run completed: 0 failures remain,Progress made; 0 tests still fail.,,1.0,297,57,1066.2480521411098,0.0007875,[],
near-023,near_duplicate_loop,0,research-agent,Complete the task efficiently and correctly,Find ACME Q4 earnings news,Search news using query: ACME Q4 earnings,news_search,{'query': 'ACME Q4 earnings'},The same two earnings articles were returned,The query returned the same earnings coverage.,,0.25,267,88,720.6409328210277,0.0009285000000000001,['redundant_search_loop'],1.0
near-023,near_duplicate_loop,1,research-agent,Complete the task efficiently and correctly,Find ACME Q4 earnings news,Search news using query: ACME fourth quarter earnings,news_search,{'query': 'ACME fourth quarter earnings'},The same two earnings articles were returned,The query returned the same earnings coverage.,,0.25,290,105,991.1478619756821,0.001065,['redundant_search_loop'],1.0
near-023,near_duplicate_loop,2,research-agent,Complete the task efficiently and correctly,Find ACME Q4 earnings news,Search news using query: ACME Q4 financial results,news_search,{'query': 'ACME Q4 financial results'},The same two earnings articles were returned,The query returned the same earnings coverage.,,0.25,516,108,913.9249687096766,0.001422,['redundant_search_loop'],1.0
near-023,near_duplicate_loop,3,research-agent,Complete the task efficiently and correctly,Find ACME Q4 earnings news,Search news using query: latest ACME fourth-quarter earnings,news_search,{'query': 'latest ACME fourth-quarter earnings'},The same two earnings articles were returned,The query returned the same earnings coverage.,,0.25,465,65,1115.6996781304872,0.0010875,['redundant_search_loop'],1.0
near-023,near_duplicate_loop,4,research-agent,Complete the task efficiently and correctly,Find ACME Q4 earnings news,Search news using query: ACME earnings report for Q4,news_search,{'query': 'ACME earnings report for Q4'},The same two earnings articles were returned,The query returned the same earnings coverage.,,0.25,338,90,597.7452786133692,0.001047,['redundant_search_loop'],1.0
near-023,near_duplicate_loop,5,research-agent,Complete the task efficiently and correctly,Find ACME Q4 earnings news,Search news using query: Q4 results released by ACME,news_search,{'query': 'Q4 results released by ACME'},The same two earnings articles were returned,The query returned the same earnings coverage.,,0.25,300,120,1376.4601186586444,0.00117,['redundant_search_loop'],1.0
error-024,repeated_error_loop,0,research-agent,Complete the task efficiently and correctly,Retrieve a video transcript,Fetch the transcript directly,fetch_transcript,"{'video_id': 'V-42', 'attempt': 0}",HTTP 500: transcript service unavailable,Error: transcript service unavailable (HTTP 500).,,0.1,418,110,1198.8612910113336,0.001287,['repeated_error_response'],1.0
error-024,repeated_error_loop,1,research-agent,Complete the task efficiently and correctly,Retrieve a video transcript,Retry the transcript endpoint with a longer timeout,fetch_transcript,"{'video_id': 'V-42', 'attempt': 1}",HTTP 500: transcript service unavailable,Error: transcript service unavailable (HTTP 500).,,0.1,382,62,747.3661709590099,0.0009450000000000001,['repeated_error_response'],1.0
error-024,repeated_error_loop,2,research-agent,Complete the task efficiently and correctly,Retrieve a video transcript,Request transcript metadata first,metadata_api,"{'video_id': 'V-42', 'attempt': 2}",HTTP 500: transcript service unavailable,Error: transcript service unavailable (HTTP 500).,,0.1,482,69,941.6358133363426,0.001137,['repeated_error_response'],1.0
error-024,repeated_error_loop,3,research-agent,Complete the task efficiently and correctly,Retrieve a video transcript,Use the archived transcript endpoint,archive_api,"{'video_id': 'V-42', 'attempt': 3}",HTTP 500: transcript service unavailable,Error: transcript service unavailable (HTTP 500).,,0.1,288,94,1139.454008339159,0.000996,['repeated_error_response'],1.0
error-024,repeated_error_loop,4,research-agent,Complete the task efficiently and correctly,Retrieve a video transcript,Ask the transcript proxy service,proxy_api,"{'video_id': 'V-42', 'attempt': 4}",HTTP 500: transcript service unavailable,Error: transcript service unavailable (HTTP 500).,,0.1,349,70,531.7784235503342,0.0009435,['repeated_error_response'],1.0
error-024,repeated_error_loop,5,research-agent,Complete the task efficiently and correctly,Retrieve a video transcript,Retry through the backup route,backup_api,"{'video_id': 'V-42', 'attempt': 5}",HTTP 500: transcript service unavailable,Error: transcript service unavailable (HTTP 500).,,0.1,330,56,672.364346769929,0.000831,['repeated_error_response'],1.0
exact-024,exact_loop,0,research-agent,Complete the task efficiently and correctly,Retrieve ACME's annual report,Search the document repository for the annual report,search_docs,{'query': 'ACME annual report 2025'},Returned annual_report_2025.pdf,I found the same annual report and will search again.,,0.2,437,121,1001.0172434760481,0.0013815,['repeated_action'],1.0
exact-024,exact_loop,1,research-agent,Complete the task efficiently and correctly,Retrieve ACME's annual report,Search the document repository for the annual report,search_docs,{'query': 'ACME annual report 2025'},Returned annual_report_2025.pdf,I found the same annual report and will search again.,,0.2,392,76,865.8385707292367,0.001044,['repeated_action'],1.0
exact-024,exact_loop,2,research-agent,Complete the task efficiently and correctly,Retrieve ACME's annual report,Search the document repository for the annual report,search_docs,{'query': 'ACME annual report 2025'},Returned annual_report_2025.pdf,I found the same annual report and will search again.,,0.2,397,70,1237.4301701553509,0.0010155,['repeated_action'],1.0
exact-024,exact_loop,3,research-agent,Complete the task efficiently and correctly,Retrieve ACME's annual report,Search the document repository for the annual report,search_docs,{'query': 'ACME annual report 2025'},Returned annual_report_2025.pdf,I found the same annual report and will search again.,,0.2,275,97,1270.610297391354,0.0009945000000000002,['repeated_action'],1.0
exact-024,exact_loop,4,research-agent,Complete the task efficiently and correctly,Retrieve ACME's annual report,Search the document repository for the annual report,search_docs,{'query': 'ACME annual report 2025'},Returned annual_report_2025.pdf,I found the same annual report and will search again.,,0.2,399,122,579.4009498845277,0.0013305,['repeated_action'],1.0
exact-024,exact_loop,5,research-agent,Complete the task efficiently and correctly,Retrieve ACME's annual report,Search the document repository for the annual report,search_docs,{'query': 'ACME annual report 2025'},Returned annual_report_2025.pdf,I found the same annual report and will search again.,,0.2,299,118,943.3339332418675,0.0011565,['repeated_action'],1.0
healthy_code-024,healthy_code_repair,0,research-agent,Complete the task efficiently and correctly,Repair code until all tests pass,Modify implementation based on test failures; 8 remain,run_tests,"{'suite': 'unit', 'iteration': 0}",Test run completed: 8 failures remain,Progress made; 8 tests still fail.,,0.0,444,62,984.6373053580865,0.001038,[],
healthy_code-024,healthy_code_repair,1,research-agent,Complete the task efficiently and correctly,Repair code until all tests pass,Modify implementation based on test failures; 6 remain,run_tests,"{'suite': 'unit', 'iteration': 1}",Test run completed: 6 failures remain,Progress made; 6 tests still fail.,,0.25,345,102,666.2982824240472,0.0011295,[],
healthy_code-024,healthy_code_repair,2,research-agent,Complete the task efficiently and correctly,Repair code until all tests pass,Modify implementation based on test failures; 4 remain,run_tests,"{'suite': 'unit', 'iteration': 2}",Test run completed: 4 failures remain,Progress made; 4 tests still fail.,,0.5,312,128,1146.9320013536803,0.0012360000000000001,[],
healthy_code-024,healthy_code_repair,3,research-agent,Complete the task efficiently and correctly,Repair code until all tests pass,Modify implementation based on test failures; 2 remain,run_tests,"{'suite': 'unit', 'iteration': 3}",Test run completed: 2 failures remain,Progress made; 2 tests still fail.,,0.75,319,84,1208.925365084463,0.0009825,[],
healthy_code-024,healthy_code_repair,4,research-agent,Complete the task efficiently and correctly,Repair code until all tests pass,Modify implementation based on test failures; 1 remain,run_tests,"{'suite': 'unit', 'iteration': 4}",Test run completed: 1 failures remain,Progress made; 1 tests still fail.,,0.875,261,60,1318.5807784834765,0.0007515,[],
healthy_code-024,healthy_code_repair,5,research-agent,Complete the task efficiently and correctly,Repair code until all tests pass,Modify implementation based on test failures; 0 remain,run_tests,"{'suite': 'unit', 'iteration': 5}",Test run completed: 0 failures remain,Progress made; 0 tests still fail.,,1.0,266,86,562.7628227974553,0.000915,[],
semantic-024,semantic_plan_loop,0,research-agent,Complete the task efficiently and correctly,Design a three-stage customer onboarding journey,"Create a welcome email, guide the user through a product tour, then send a survey",planner,{'plan_version': 0},Critic rejected the plan without actionable feedback,I will generate another onboarding plan.,,0.15,446,104,1375.8106870917882,0.0012929999999999999,['semantic_repeat'],1.0
semantic-024,semantic_plan_loop,1,research-agent,Complete the task efficiently and correctly,Design a three-stage customer onboarding journey,"Start with an introductory message, provide an in-app walkthrough, and request feedback afterward",planner,{'plan_version': 1},Critic rejected the plan without actionable feedback,I will generate another onboarding plan.,,0.15,351,59,1034.164253301154,0.0008805,['semantic_repeat'],1.0
semantic-024,semantic_plan_loop,2,research-agent,Complete the task efficiently and correctly,Design a three-stage customer onboarding journey,"Greet the customer, demonstrate the main product features, and collect opinions in a questionnaire",planner,{'plan_version': 2},Critic rejected the plan without actionable feedback,I will generate another onboarding plan.,,0.15,474,83,819.275873459017,0.001209,['semantic_repeat'],1.0
